production_id,crop_id,region_id,area_harvested,quantity,yield,time_id
20210627345,2019302,20210022021154,77,1194,15.51,202106
20210657733,2019305,20210022021154,89,3617,40.64,202106
20210681406,2019319,20210022021154,55,8340,151.64,202106
20210634715,2019331,20210022021154,33,1620,49.09,202106
20210654310,2019316,20210022021154,66,8023,121.56,202106
20210669986,2019311,20210022021154,87,9251,106.33,202106
20210635132,2019301,20210012021155,54,9515,176.2,202106
20210680858,2019303,20210012021155,83,3901,47.0,202106
20210697480,2019304,20210012021155,58,3816,65.79,202106
20210668855,2019306,20210012021155,61,8522,139.7,202106
20210676867,2019307,20210012021155,89,8002,89.91,202106
20210670037,2019308,20210012021155,90,4856,53.96,202106
20210688554,2019309,20210012021155,60,6358,105.97,202106
20210607300,2019310,20210012021155,82,1199,14.62,202106
20210682252,2019311,20210012021155,96,1425,14.84,202106
20210656924,2019313,20210012021155,71,4575,64.44,202106
20210662813,2019315,20210012021155,20,5906,295.3,202106
20210645000,2019316,20210012021155,59,7551,127.98,202106
20210617889,2019318,20210012021155,76,7170,94.34,202106
20210604316,2019319,20210012021155,66,950,14.39,202106
20210655987,2019320,20210012021155,25,9135,365.4,202106
20210685685,2019323,20210012021155,50,8296,165.92,202106
20210689116,2019324,20210012021155,73,611,8.37,202106
20210680674,2019325,20210012021155,45,1869,41.53,202106
20210603733,2019326,20210012021155,75,5805,77.4,202106
20210635250,2019327,20210012021155,24,1733,72.21,202106
20210617738,2019328,20210012021155,48,4215,87.81,202106
20210635067,2019329,20210012021155,71,4423,62.3,202106
20210607464,2019330,20210012021155,56,4694,83.82,202106
20210606737,2019331,20210012021155,43,2439,56.72,202106
20210603128,2019332,20210012021155,100,733,7.33,202106
20210656706,2019333,20210012021155,60,9215,153.58,202106
20210675271,2019334,20210012021155,29,1020,35.17,202106
20210684301,2019335,20210012021155,25,5387,215.48,202106
20210697177,2019304,20210012021156,57,8837,155.04,202106
20210650479,2019306,20210012021156,62,5701,91.95,202106
20210677359,2019301,20210012021156,28,500,17.86,202106
20210668506,2019319,20210012021156,45,3403,75.62,202106
20210610083,2019320,20210012021156,26,8458,325.31,202106
20210600711,2019304,20210012021157,99,7360,74.34,202106
20210650036,2019306,20210012021157,63,7370,116.98,202106
20210655394,2019301,20210012021157,46,6705,145.76,202106
20210629713,2019319,20210012021157,93,8915,95.86,202106
20210604309,2019320,20210012021157,38,9790,257.63,202106
20210665159,2019304,20210012021158,81,7686,94.89,202106
20210675250,2019306,20210012021158,61,7845,128.61,202106
20210601234,2019301,20210012021158,40,9044,226.1,202106
20210610755,2019319,20210012021158,48,3385,70.52,202106
20210608806,2019320,20210012021158,50,5026,100.52,202106
20210687456,2019305,20210042021159,99,6829,68.98,202106
20210686912,2019314,20210042021159,53,3668,69.21,202106
20210675849,2019321,20210042021159,92,4907,53.34,202106
20210690846,2019322,20210042021159,30,8871,295.7,202106
20210600224,2019305,20210042021160,100,9433,94.33,202106
20210685179,2019314,20210042021160,41,6870,167.56,202106
20210698529,2019321,20210042021160,66,2350,35.61,202106
20210680764,2019322,20210042021160,79,5266,66.66,202106
20210684347,2019305,20210022021161,66,5427,82.23,202106
20210638523,2019314,20210022021161,47,6268,133.36,202106
20210630325,2019317,20210022021161,53,5642,106.45,202106
20210650187,2019321,20210022021161,64,6058,94.66,202106
20210667373,2019305,20210022021162,71,1017,14.32,202106
20210633781,2019314,20210022021162,84,5824,69.33,202106
20210698595,2019317,20210022021162,51,8694,170.47,202106
20210615764,2019321,20210022021162,28,9367,334.54,202106
20210605242,2019322,20210032021163,71,6476,91.21,202106
20210634848,2019321,20210032021163,100,1016,10.16,202106
20210684335,2019322,20210032021164,29,8607,296.79,202106
20210641301,2019321,20210032021164,72,5712,79.33,202106
20210622829,2019306,20210012021165,38,4586,120.68,202106
20210668360,2019304,20210012021165,28,6805,243.04,202106
20210660780,2019301,20210012021165,56,5888,105.14,202106
20210612873,2019319,20210012021165,85,8882,104.49,202106
20210697386,2019320,20210012021165,53,8886,167.66,202106
20210684783,2019306,20210012021166,64,8328,130.12,202106
20210646100,2019304,20210012021166,49,1074,21.92,202106
20210645884,2019301,20210012021166,20,595,29.75,202106
20210609369,2019319,20210012021166,73,3376,46.25,202106
20210667064,2019320,20210012021166,29,3423,118.03,202106
20210601379,2019302,20210012021167,62,5691,91.79,202106
20210657550,2019303,20210012021167,79,6967,88.19,202106
20210658867,2019304,20210012021167,30,5327,177.57,202106
20210605089,2019306,20210012021167,54,6620,122.59,202106
20210681081,2019313,20210012021167,76,8936,117.58,202106
20210634976,2019319,20210012021167,36,9878,274.39,202106
20210640093,2019320,20210012021167,57,8341,146.33,202106
20210610256,2019317,20210012021167,66,496,7.52,202106
20210614897,2019318,20210012021167,54,4815,89.17,202106
20210664004,2019329,20210012021167,91,837,9.2,202106
20210616807,2019331,20210012021167,56,5546,99.04,202106
20210690092,2019332,20210012021167,92,1062,11.54,202106
20210627957,2019333,20210012021167,40,4440,111.0,202106
20210655014,2019327,20210012021167,63,9455,150.08,202106
20210600102,2019309,20210012021167,97,6652,68.58,202106
20210603130,2019310,20210012021167,36,6187,171.86,202106
20210683891,2019302,20210012021168,45,3970,88.22,202106
20210635247,2019303,20210012021168,52,3001,57.71,202106
20210693654,2019304,20210012021168,29,4944,170.48,202106
20210644916,2019306,20210012021168,38,1868,49.16,202106
20210672125,2019313,20210012021168,97,4587,47.29,202106
20210675443,2019319,20210012021168,57,5896,103.44,202106
20210607619,2019320,20210012021168,32,2244,70.12,202106
20210640520,2019317,20210012021168,47,6163,131.13,202106
20210641630,2019318,20210012021168,64,3301,51.58,202106
20210640984,2019329,20210012021168,26,5488,211.08,202106
20210695413,2019331,20210012021168,24,6575,273.96,202106
20210646168,2019332,20210012021168,100,3997,39.97,202106
20210655874,2019333,20210012021168,33,291,8.82,202106
20210618041,2019327,20210012021168,58,3939,67.91,202106
20210661939,2019309,20210012021168,91,1931,21.22,202106
20210673674,2019310,20210012021168,31,4266,137.61,202106
20210614234,2019302,20210052021169,33,5133,155.55,202106
20210683355,2019312,20210052021169,96,1767,18.41,202106
20210664435,2019317,20210052021169,22,6706,304.82,202106
20210614147,2019322,20210052021169,66,3353,50.8,202106
20210665859,2019302,20210052021170,89,4564,51.28,202106
20210647277,2019312,20210052021170,31,6475,208.87,202106
20210671612,2019317,20210052021170,68,4089,60.13,202106
20210666560,2019322,20210052021170,57,2967,52.05,202106
20210756713,2019305,20210022021151,74,2651,35.82,202107
20210759505,2019306,20210022021151,56,365,6.52,202107
20210746377,2019307,20210022021151,73,3182,43.59,202107
20210769093,2019308,20210022021151,59,270,4.58,202107
20210756015,2019309,20210022021151,39,8071,206.95,202107
20210774930,2019310,20210022021151,65,2258,34.74,202107
20210740539,2019311,20210022021151,95,1513,15.93,202107
20210738075,2019312,20210022021151,26,3561,136.96,202107
20210737716,2019316,20210022021151,70,2662,38.03,202107
20210739642,2019317,20210022021151,79,6887,87.18,202107
20210716240,2019323,20210022021151,34,7329,215.56,202107
20210773224,2019325,20210022021151,27,7582,280.81,202107
20210710429,2019326,20210022021151,77,858,11.14,202107
20210736190,2019335,20210022021151,63,5268,83.62,202107
20210702752,2019328,20210022021151,79,6347,80.34,202107
20210737953,2019330,20210022021151,39,4160,106.67,202107
20210720591,2019332,20210022021151,59,5281,89.51,202107
20210763910,2019333,20210022021151,86,3621,42.1,202107
20210755633,2019305,20210022021152,95,5946,62.59,202107
20210710657,2019306,20210022021152,53,1024,19.32,202107
20210771247,2019307,20210022021152,65,333,5.12,202107
20210721533,2019308,20210022021152,78,824,10.56,202107
20210761603,2019309,20210022021152,99,9303,93.97,202107
20210718436,2019310,20210022021152,28,4445,158.75,202107
20210725419,2019311,20210022021152,92,6188,67.26,202107
20210739345,2019312,20210022021152,28,7458,266.36,202107
20210724757,2019316,20210022021152,44,2680,60.91,202107
20210708433,2019317,20210022021152,72,9195,127.71,202107
20210715456,2019323,20210022021152,57,2620,45.96,202107
20210743155,2019325,20210022021152,49,6549,133.65,202107
20210723474,2019326,20210022021152,42,8754,208.43,202107
20210733401,2019335,20210022021152,80,3823,47.79,202107
20210786677,2019328,20210022021152,91,8610,94.62,202107
20210710823,2019330,20210022021152,97,9641,99.39,202107
20210795484,2019332,20210022021152,94,4059,43.18,202107
20210746329,2019333,20210022021152,65,141,2.17,202107
20210796824,2019301,20210022021153,20,407,20.35,202107
20210788074,2019302,20210022021153,36,2170,60.28,202107
20210777738,2019305,20210022021153,60,1290,21.5,202107
20210719112,2019319,20210022021153,72,9467,131.49,202107
20210755279,2019331,20210022021153,83,6420,77.35,202107
20210713700,2019316,20210022021153,56,8090,144.46,202107
20210714104,2019311,20210022021153,29,107,3.69,202107
20210755597,2019301,20210022021154,22,1054,47.91,202107
20210747141,2019302,20210022021154,21,8383,399.19,202107
20210750752,2019305,20210022021154,42,5737,136.6,202107
20210775528,2019319,20210022021154,67,3713,55.42,202107
20210714426,2019331,20210022021154,70,544,7.77,202107
20210725920,2019316,20210022021154,92,4591,49.9,202107
20210735458,2019311,20210022021154,54,3866,71.59,202107
20210733436,2019301,20210012021155,81,2458,30.35,202107
20210791739,2019303,20210012021155,32,3467,108.34,202107
20210764823,2019304,20210012021155,41,8526,207.95,202107
20210798873,2019306,20210012021155,72,1706,23.69,202107
20210732938,2019307,20210012021155,72,4917,68.29,202107
20210797815,2019308,20210012021155,39,7125,182.69,202107
20210741037,2019309,20210012021155,31,3116,100.52,202107
20210758679,2019310,20210012021155,73,6928,94.9,202107
20210746189,2019311,20210012021155,35,1768,50.51,202107
20210767988,2019313,20210012021155,33,5644,171.03,202107
20210709432,2019315,20210012021155,62,4953,79.89,202107
20210776961,2019316,20210012021155,34,4625,136.03,202107
20210722775,2019318,20210012021155,86,3659,42.55,202107
20210747184,2019319,20210012021155,31,5396,174.06,202107
20210720439,2019320,20210012021155,62,9176,148.0,202107
20210798117,2019323,20210012021155,31,7061,227.77,202107
20210743864,2019324,20210012021155,22,8196,372.55,202107
20210723379,2019325,20210012021155,46,525,11.41,202107
20210764391,2019326,20210012021155,88,9591,108.99,202107
20210732432,2019327,20210012021155,69,2568,37.22,202107
20210744664,2019328,20210012021155,81,5432,67.06,202107
20210752222,2019329,20210012021155,79,5448,68.96,202107
20210734179,2019330,20210012021155,22,8469,384.95,202107
20210745765,2019331,20210012021155,28,4069,145.32,202107
20210777300,2019332,20210012021155,35,7578,216.51,202107
20210701453,2019333,20210012021155,97,5489,56.59,202107
20210706807,2019334,20210012021155,100,6675,66.75,202107
20210742869,2019335,20210012021155,90,8476,94.18,202107
20210700421,2019304,20210012021156,97,5813,59.93,202107
20210709753,2019306,20210012021156,75,9199,122.65,202107
20210744446,2019301,20210012021156,46,3830,83.26,202107
20210794403,2019319,20210012021156,21,7561,360.05,202107
20210736350,2019320,20210012021156,88,5600,63.64,202107
20210734337,2019304,20210012021157,53,1453,27.42,202107
20210771692,2019306,20210012021157,68,803,11.81,202107
20210764238,2019301,20210012021157,53,2639,49.79,202107
20210794145,2019319,20210012021157,51,8058,158.0,202107
20210732876,2019320,20210012021157,30,7543,251.43,202107
20210796496,2019304,20210012021158,69,8192,118.72,202107
20210783839,2019306,20210012021158,34,8799,258.79,202107
20210769173,2019301,20210012021158,21,6174,294.0,202107
20210778709,2019319,20210012021158,82,8980,109.51,202107
20210784703,2019320,20210012021158,33,7325,221.97,202107
20210721038,2019305,20210042021159,72,5430,75.42,202107
20210793882,2019314,20210042021159,25,4613,184.52,202107
20210707406,2019321,20210042021159,54,3319,61.46,202107
20210710489,2019322,20210042021159,21,332,15.81,202107
20210745142,2019305,20210042021160,91,1523,16.74,202107
20210776078,2019314,20210042021160,41,4041,98.56,202107
20210740017,2019321,20210042021160,36,418,11.61,202107
20210787181,2019322,20210042021160,81,5339,65.91,202107
20210729022,2019305,20210022021161,100,4604,46.04,202107
20210706145,2019314,20210022021161,35,3473,99.23,202107
20210736556,2019317,20210022021161,47,7751,164.91,202107
20210758462,2019321,20210022021161,38,3125,82.24,202107
20210726693,2019305,20210022021162,20,5092,254.6,202107
20210781329,2019314,20210022021162,65,2857,43.95,202107
20210772736,2019317,20210022021162,71,3422,48.2,202107
20210720983,2019321,20210022021162,39,9257,237.36,202107
20210799124,2019322,20210032021163,81,8296,102.42,202107
20210742554,2019321,20210032021163,26,2169,83.42,202107
20210736322,2019322,20210032021164,79,7705,97.53,202107
20210751431,2019321,20210032021164,57,1065,18.68,202107
20210714339,2019306,20210012021165,90,7321,81.34,202107
20210751243,2019304,20210012021165,83,7815,94.16,202107
20210798607,2019301,20210012021165,52,9327,179.37,202107
20210716958,2019319,20210012021165,23,5434,236.26,202107
20210770628,2019320,20210012021165,73,6646,91.04,202107
20210721311,2019306,20210012021166,89,5774,64.88,202107
20210786006,2019304,20210012021166,70,2502,35.74,202107
20210712377,2019301,20210012021166,91,4668,51.3,202107
20210733155,2019319,20210012021166,90,975,10.83,202107
20210733702,2019320,20210012021166,26,4998,192.23,202107
20210741829,2019302,20210012021167,46,5342,116.13,202107
20210756874,2019303,20210012021167,82,6051,73.79,202107
20210735394,2019304,20210012021167,71,1562,22.0,202107
20210726437,2019306,20210012021167,90,7089,78.77,202107
20210727897,2019313,20210012021167,48,1932,40.25,202107
20210726097,2019319,20210012021167,100,5584,55.84,202107
20210724580,2019320,20210012021167,50,5084,101.68,202107
20210730932,2019317,20210012021167,86,151,1.76,202107
20210793232,2019318,20210012021167,59,3077,52.15,202107
20210734661,2019329,20210012021167,99,9474,95.7,202107
20210787066,2019331,20210012021167,26,1871,71.96,202107
20210700883,2019332,20210012021167,93,2158,23.2,202107
20210750841,2019333,20210012021167,35,6807,194.49,202107
20210778502,2019327,20210012021167,76,3614,47.55,202107
20210790378,2019309,20210012021167,77,9120,118.44,202107
20210764906,2019310,20210012021167,40,8076,201.9,202107
20210746629,2019302,20210012021168,98,3948,40.29,202107
20210721905,2019303,20210012021168,97,4552,46.93,202107
20210700181,2019304,20210012021168,48,166,3.46,202107
20210730267,2019306,20210012021168,34,3187,93.74,202107
20210732177,2019313,20210012021168,88,6828,77.59,202107
20210739641,2019319,20210012021168,28,4780,170.71,202107
20210702450,2019320,20210012021168,69,1634,23.68,202107
20210725849,2019317,20210012021168,29,4026,138.83,202107
20210745001,2019318,20210012021168,99,1449,14.64,202107
20210746791,2019329,20210012021168,32,9489,296.53,202107
20210769741,2019331,20210012021168,28,6447,230.25,202107
20210792530,2019332,20210012021168,65,1856,28.55,202107
20210751362,2019333,20210012021168,32,6221,194.41,202107
20210772034,2019327,20210012021168,34,2847,83.74,202107
20210737959,2019309,20210012021168,85,2765,32.53,202107
20210746109,2019310,20210012021168,97,2627,27.08,202107
20210743063,2019302,20210052021169,83,8201,98.81,202107
20210728285,2019312,20210052021169,45,9828,218.4,202107
20210745369,2019317,20210052021169,64,4681,73.14,202107
20210743793,2019322,20210052021169,80,7518,93.97,202107
20210718451,2019302,20210052021170,54,922,17.07,202107
20210730373,2019312,20210052021170,65,9038,139.05,202107
20210735740,2019317,20210052021170,66,3585,54.32,202107
20210751015,2019322,20210052021170,52,7518,144.58,202107
20210803670,2019305,20210022021151,28,1696,60.57,202108
20210828611,2019306,20210022021151,77,589,7.65,202108
20210887306,2019307,20210022021151,100,604,6.04,202108
20210884290,2019308,20210022021151,42,1884,44.86,202108
20210816080,2019309,20210022021151,24,923,38.46,202108
20210893504,2019310,20210022021151,98,328,3.35,202108
20210880818,2019311,20210022021151,32,2626,82.06,202108
20210856469,2019312,20210022021151,58,6643,114.53,202108
20210838615,2019316,20210022021151,21,636,30.29,202108
20210841217,2019317,20210022021151,44,6068,137.91,202108
20210843611,2019323,20210022021151,61,142,2.33,202108
20210872178,2019325,20210022021151,99,5802,58.61,202108
20210813546,2019326,20210022021151,50,1413,28.26,202108
20210880928,2019335,20210022021151,97,4838,49.88,202108
20210881067,2019328,20210022021151,62,2209,35.63,202108
20210868011,2019330,20210022021151,30,4680,156.0,202108
20210835771,2019332,20210022021151,72,6843,95.04,202108
20210831246,2019333,20210022021151,71,7537,106.15,202108
20210834692,2019305,20210022021152,62,6467,104.31,202108
20210817649,2019306,20210022021152,61,1853,30.38,202108
20210859728,2019307,20210022021152,37,2681,72.46,202108
20210819978,2019308,20210022021152,24,2233,93.04,202108
20210855738,2019309,20210022021152,73,3115,42.67,202108
20210849312,2019310,20210022021152,89,8835,99.27,202108
20210852106,2019311,20210022021152,26,442,17.0,202108
20210894227,2019312,20210022021152,78,2245,28.78,202108
20210878554,2019316,20210022021152,29,4937,170.24,202108
20210834497,2019317,20210022021152,99,8060,81.41,202108
20210895315,2019323,20210022021152,96,8097,84.34,202108
20210864945,2019325,20210022021152,82,2608,31.8,202108
20210854086,2019326,20210022021152,64,5933,92.7,202108
20210899508,2019335,20210022021152,54,6127,113.46,202108
20210825382,2019328,20210022021152,36,800,22.22,202108
20210869382,2019330,20210022021152,26,8359,321.5,202108
20210815408,2019332,20210022021152,30,1631,54.37,202108
20210882332,2019333,20210022021152,74,5107,69.01,202108
20210830797,2019301,20210022021153,41,5866,143.07,202108
20210875573,2019302,20210022021153,56,6283,112.2,202108
20210865306,2019305,20210022021153,91,1725,18.96,202108
20210832338,2019319,20210022021153,94,1251,13.31,202108
20210845541,2019331,20210022021153,40,7157,178.93,202108
20210810706,2019316,20210022021153,89,1817,20.42,202108
20210824719,2019311,20210022021153,24,4984,207.67,202108
20210863212,2019301,20210022021154,32,6235,194.84,202108
20210828629,2019302,20210022021154,29,8890,306.55,202108
20210873905,2019305,20210022021154,88,3863,43.9,202108
20210861817,2019319,20210022021154,54,1383,25.61,202108
20210803643,2019331,20210022021154,51,6034,118.31,202108
20210857769,2019316,20210022021154,71,9236,130.08,202108
20210845551,2019311,20210022021154,42,7849,186.88,202108
20210852309,2019301,20210012021155,27,4547,168.41,202108
20210824102,2019303,20210012021155,85,1236,14.54,202108
20210841441,2019304,20210012021155,23,1040,45.22,202108
20210856798,2019306,20210012021155,99,8707,87.95,202108
20210873225,2019307,20210012021155,37,5807,156.95,202108
20210803585,2019308,20210012021155,40,9147,228.68,202108
20210853125,2019309,20210012021155,91,8151,89.57,202108
20210824058,2019310,20210012021155,96,6243,65.03,202108
20210855272,2019311,20210012021155,95,6449,67.88,202108
20210888490,2019313,20210012021155,27,6678,247.33,202108
20210843537,2019315,20210012021155,67,250,3.73,202108
20210882822,2019316,20210012021155,61,858,14.07,202108
20210839557,2019318,20210012021155,62,154,2.48,202108
20210893365,2019319,20210012021155,91,230,2.53,202108
20210822768,2019320,20210012021155,24,3260,135.83,202108
20210823784,2019323,20210012021155,43,6558,152.51,202108
20210858802,2019324,20210012021155,93,9708,104.39,202108
20210811278,2019325,20210012021155,77,627,8.14,202108
20210863239,2019326,20210012021155,26,5999,230.73,202108
20210846510,2019327,20210012021155,79,522,6.61,202108
20210899528,2019328,20210012021155,77,6237,81.0,202108
20210838628,2019329,20210012021155,58,8651,149.16,202108
20210850382,2019330,20210012021155,23,134,5.83,202108
20210814088,2019331,20210012021155,22,8809,400.41,202108
20210898332,2019332,20210012021155,97,8456,87.18,202108
20210852877,2019333,20210012021155,66,9843,149.14,202108
20210845096,2019334,20210012021155,76,2840,37.37,202108
20210854444,2019335,20210012021155,29,1872,64.55,202108
20210870262,2019304,20210012021156,50,3945,78.9,202108
20210846140,2019306,20210012021156,43,9926,230.84,202108
20210805798,2019301,20210012021156,78,2588,33.18,202108
20210847997,2019319,20210012021156,65,1193,18.35,202108
20210892053,2019320,20210012021156,55,3658,66.51,202108
20210856033,2019304,20210012021157,68,9665,142.13,202108
20210845169,2019306,20210012021157,95,3659,38.52,202108
20210851358,2019301,20210012021157,87,6343,72.91,202108
20210885810,2019319,20210012021157,50,405,8.1,202108
20210831221,2019320,20210012021157,92,4692,51.0,202108
20210829826,2019304,20210012021158,60,5722,95.37,202108
20210873582,2019306,20210012021158,82,2660,32.44,202108
20210888615,2019301,20210012021158,37,6689,180.78,202108
20210820935,2019319,20210012021158,51,7213,141.43,202108
20210835185,2019320,20210012021158,99,7383,74.58,202108
20210846970,2019305,20210042021159,81,3421,42.23,202108
20210883876,2019314,20210042021159,83,1521,18.33,202108
20210863851,2019321,20210042021159,27,7352,272.3,202108
20210815432,2019322,20210042021159,65,3222,49.57,202108
20210855923,2019305,20210042021160,83,9840,118.55,202108
20210876302,2019314,20210042021160,66,750,11.36,202108
20210868350,2019321,20210042021160,71,7552,106.37,202108
20210852229,2019322,20210042021160,66,3013,45.65,202108
20210869842,2019305,20210022021161,22,2803,127.41,202108
20210834990,2019314,20210022021161,36,1909,53.03,202108
20210869300,2019317,20210022021161,28,9312,332.57,202108
20210898120,2019321,20210022021161,49,3306,67.47,202108
20210808972,2019305,20210022021162,45,7398,164.4,202108
20210892207,2019314,20210022021162,27,3096,114.67,202108
20210899580,2019317,20210022021162,29,8606,296.76,202108
20210891062,2019321,20210022021162,28,6106,218.07,202108
20210837886,2019322,20210032021163,66,5318,80.58,202108
20210813088,2019321,20210032021163,53,5561,104.92,202108
20210804226,2019322,20210032021164,79,2777,35.15,202108
20210835388,2019321,20210032021164,83,422,5.08,202108
20210862794,2019306,20210012021165,55,5326,96.84,202108
20210881264,2019304,20210012021165,71,3442,48.48,202108
20210828749,2019301,20210012021165,22,9032,410.55,202108
20210850897,2019319,20210012021165,61,6107,100.11,202108
20210813434,2019320,20210012021165,84,6524,77.67,202108
20210857873,2019306,20210012021166,94,5202,55.34,202108
20210859488,2019304,20210012021166,55,3485,63.36,202108
20210848669,2019301,20210012021166,90,5926,65.84,202108
20210849052,2019319,20210012021166,76,1266,16.66,202108
20210896028,2019320,20210012021166,69,7354,106.58,202108
20210837190,2019302,20210012021167,100,9459,94.59,202108
20210823561,2019303,20210012021167,42,294,7.0,202108
20210860694,2019304,20210012021167,44,6462,146.86,202108
20210830875,2019306,20210012021167,34,8005,235.44,202108
20210829525,2019313,20210012021167,91,6340,69.67,202108
20210842607,2019319,20210012021167,60,7837,130.62,202108
20210850705,2019320,20210012021167,45,5567,123.71,202108
20210857606,2019317,20210012021167,92,6242,67.85,202108
20210876559,2019318,20210012021167,57,3220,56.49,202108
20210852206,2019329,20210012021167,58,9415,162.33,202108
20210878212,2019331,20210012021167,82,3481,42.45,202108
20210887016,2019332,20210012021167,96,736,7.67,202108
20210840785,2019333,20210012021167,44,3569,81.11,202108
20210830032,2019327,20210012021167,93,3703,39.82,202108
20210805371,2019309,20210012021167,80,9842,123.03,202108
20210837048,2019310,20210012021167,52,5177,99.56,202108
20210863505,2019302,20210012021168,59,2830,47.97,202108
20210855121,2019303,20210012021168,84,3046,36.26,202108
20210852347,2019304,20210012021168,89,1466,16.47,202108
20210895608,2019306,20210012021168,67,8222,122.72,202108
20210867982,2019313,20210012021168,50,9782,195.64,202108
20210898249,2019319,20210012021168,88,7675,87.22,202108
20210835148,2019320,20210012021168,30,2156,71.87,202108
20210873551,2019317,20210012021168,92,5454,59.28,202108
20210893676,2019318,20210012021168,55,2535,46.09,202108
20210851206,2019329,20210012021168,85,810,9.53,202108
20210851051,2019331,20210012021168,96,4927,51.32,202108
20210806053,2019332,20210012021168,54,2437,45.13,202108
20210899234,2019333,20210012021168,97,5872,60.54,202108
20210851480,2019327,20210012021168,25,4516,180.64,202108
20210870483,2019309,20210012021168,46,5624,122.26,202108
20210891198,2019310,20210012021168,67,4516,67.4,202108
20210821569,2019302,20210052021169,48,884,18.42,202108
20210856742,2019312,20210052021169,32,5008,156.5,202108
20210831741,2019317,20210052021169,89,8876,99.73,202108
20210840496,2019322,20210052021169,84,3834,45.64,202108
20210854202,2019302,20210052021170,63,3907,62.02,202108
20210805458,2019312,20210052021170,80,1886,23.57,202108
20210870862,2019317,20210052021170,56,4548,81.21,202108
20210815798,2019322,20210052021170,92,8357,90.84,202108
20210980641,2019305,20210022021151,28,6193,221.18,202109
20210976456,2019306,20210022021151,25,3328,133.12,202109
20210916795,2019307,20210022021151,69,1195,17.32,202109
20210965997,2019308,20210022021151,20,183,9.15,202109
20210933482,2019309,20210022021151,88,7171,81.49,202109
20210968766,2019310,20210022021151,30,5026,167.53,202109
20210942472,2019311,20210022021151,39,2150,55.13,202109
20210919794,2019312,20210022021151,93,1306,14.04,202109
20210909572,2019316,20210022021151,33,8138,246.61,202109
20210968452,2019317,20210022021151,30,5886,196.2,202109
20210992687,2019323,20210022021151,52,801,15.4,202109
20210960272,2019325,20210022021151,37,6195,167.43,202109
20210930235,2019326,20210022021151,38,6300,165.79,202109
20210999677,2019335,20210022021151,22,3539,160.86,202109
20210950654,2019328,20210022021151,72,9485,131.74,202109
20210956561,2019330,20210022021151,100,1759,17.59,202109
20210931711,2019332,20210022021151,26,5654,217.46,202109
20210912354,2019333,20210022021151,43,9345,217.33,202109
20210943615,2019305,20210022021152,40,8474,211.85,202109
20210976111,2019306,20210022021152,29,664,22.9,202109
20210972228,2019307,20210022021152,96,2022,21.06,202109
20210977150,2019308,20210022021152,75,5668,75.57,202109
20210970000,2019309,20210022021152,76,822,10.82,202109
20210954997,2019310,20210022021152,26,325,12.5,202109
20210993009,2019311,20210022021152,38,7681,202.13,202109
20210961870,2019312,20210022021152,54,6559,121.46,202109
20210938251,2019316,20210022021152,82,3712,45.27,202109
20210960406,2019317,20210022021152,33,7585,229.85,202109
20210954977,2019323,20210022021152,51,2998,58.78,202109
20210944480,2019325,20210022021152,89,8160,91.69,202109
20210983955,2019326,20210022021152,26,562,21.62,202109
20210920496,2019335,20210022021152,25,5949,237.96,202109
20210907422,2019328,20210022021152,36,1541,42.81,202109
20210946536,2019330,20210022021152,100,972,9.72,202109
20210991498,2019332,20210022021152,64,511,7.98,202109
20210946254,2019333,20210022021152,51,2021,39.63,202109
20210929075,2019301,20210022021153,28,1960,70.0,202109
20210953573,2019302,20210022021153,74,2356,31.84,202109
20210937876,2019305,20210022021153,71,3405,47.96,202109
20210922652,2019319,20210022021153,55,9925,180.45,202109
20210991720,2019331,20210022021153,97,8795,90.67,202109
20210975404,2019316,20210022021153,67,3339,49.84,202109
20210923344,2019311,20210022021153,20,2638,131.9,202109
20210908554,2019301,20210022021154,39,3897,99.92,202109
20210912925,2019302,20210022021154,59,6281,106.46,202109
20210930987,2019305,20210022021154,58,7024,121.1,202109
20210915728,2019319,20210022021154,53,6279,118.47,202109
20210974677,2019331,20210022021154,99,7956,80.36,202109
20210960314,2019316,20210022021154,43,5086,118.28,202109
20210938643,2019311,20210022021154,56,8220,146.79,202109
20210962280,2019301,20210012021155,35,899,25.69,202109
20210912671,2019303,20210012021155,67,1551,23.15,202109
20210922117,2019304,20210012021155,24,7930,330.42,202109
20210964743,2019306,20210012021155,75,559,7.45,202109
20210927866,2019307,20210012021155,33,6434,194.97,202109
20210961526,2019308,20210012021155,51,7132,139.84,202109
20210927223,2019309,20210012021155,43,224,5.21,202109
20210951613,2019310,20210012021155,69,8628,125.04,202109
20210935334,2019311,20210012021155,23,1457,63.35,202109
20210953104,2019313,20210012021155,48,9980,207.92,202109
20210930096,2019315,20210012021155,98,8227,83.95,202109
20210997716,2019316,20210012021155,29,8308,286.48,202109
20210961774,2019318,20210012021155,20,3085,154.25,202109
20210962616,2019319,20210012021155,78,2779,35.63,202109
20210927867,2019320,20210012021155,42,4718,112.33,202109
20210924437,2019323,20210012021155,23,4664,202.78,202109
20210907256,2019324,20210012021155,57,9885,173.42,202109
20210986346,2019325,20210012021155,88,4942,56.16,202109
20210941821,2019326,20210012021155,69,4733,68.59,202109
20210984273,2019327,20210012021155,59,3014,51.08,202109
20210953270,2019328,20210012021155,27,4298,159.19,202109
20210914206,2019329,20210012021155,93,5497,59.11,202109
20210925078,2019330,20210012021155,76,935,12.3,202109
20210975121,2019331,20210012021155,100,6260,62.6,202109
